image_list,label_list
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record022\Camera 6\171206_032402020_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record022\Camera 6\171206_032402020_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record015\Camera 6\170927_065615614_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record015\Camera 6\170927_065615614_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record026\Camera 5\170927_071207288_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record026\Camera 5\170927_071207288_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record009\Camera 5\171206_055352905_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record009\Camera 5\171206_055352905_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record027\Camera 6\171206_033208380_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record027\Camera 6\171206_033208380_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record013\Camera 6\171206_060209832_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record013\Camera 6\171206_060209832_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record014\Camera 5\171206_031734012_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record014\Camera 5\171206_031734012_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record013\Camera 6\171206_060156201_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record013\Camera 6\171206_060156201_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record020\Camera 5\171206_062153661_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record020\Camera 5\171206_062153661_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record015\Camera 5\171206_061016593_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record015\Camera 5\171206_061016593_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record024\Camera 6\171206_032602161_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record024\Camera 6\171206_032602161_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record012\Camera 6\171206_055844193_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record012\Camera 6\171206_055844193_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record021\Camera 5\171206_032216784_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record021\Camera 5\171206_032216784_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record013\Camera 5\171206_060315994_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record013\Camera 5\171206_060315994_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record017\Camera 6\171206_061321134_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record017\Camera 6\171206_061321134_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record015\Camera 6\170927_065542943_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record015\Camera 6\170927_065542943_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record020\Camera 6\170927_070239893_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record020\Camera 6\170927_070239893_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record012\Camera 5\171206_031313123_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record012\Camera 5\171206_031313123_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record026\Camera 5\171206_033125338_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record026\Camera 5\171206_033125338_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record013\Camera 5\171206_031536833_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record013\Camera 5\171206_031536833_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record030\Camera 5\170927_071633680_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record030\Camera 5\170927_071633680_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record018\Camera 6\171206_061652019_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record018\Camera 6\171206_061652019_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record011\Camera 5\171206_055640454_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record011\Camera 5\171206_055640454_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record014\Camera 6\171206_060709118_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record014\Camera 6\171206_060709118_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record018\Camera 6\171206_032003329_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record018\Camera 6\171206_032003329_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record012\Camera 5\171206_055925790_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record012\Camera 5\171206_055925790_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record014\Camera 5\171206_031735967_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record014\Camera 5\171206_031735967_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record018\Camera 5\171206_032032880_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record018\Camera 5\171206_032032880_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record024\Camera 5\170927_070952379_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record024\Camera 5\170927_070952379_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record024\Camera 6\171206_032649032_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record024\Camera 6\171206_032649032_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record012\Camera 6\171206_055854473_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record012\Camera 6\171206_055854473_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record009\Camera 6\171206_055307419_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record009\Camera 6\171206_055307419_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record027\Camera 5\171206_033348460_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record027\Camera 5\171206_033348460_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record024\Camera 6\170927_070927320_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record024\Camera 6\170927_070927320_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record012\Camera 5\171206_031317413_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record012\Camera 5\171206_031317413_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record026\Camera 5\171206_033126950_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record026\Camera 5\171206_033126950_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record012\Camera 6\171206_055923581_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record012\Camera 6\171206_055923581_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record029\Camera 5\171206_033624464_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record029\Camera 5\171206_033624464_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record013\Camera 5\171206_060534783_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record013\Camera 5\171206_060534783_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record017\Camera 5\171206_061347005_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record017\Camera 5\171206_061347005_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record024\Camera 6\171206_032645049_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record024\Camera 6\171206_032645049_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record015\Camera 5\171206_061040837_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record015\Camera 5\171206_061040837_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record018\Camera 6\171206_061547321_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record018\Camera 6\171206_061547321_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record012\Camera 5\171206_031153233_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record012\Camera 5\171206_031153233_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record024\Camera 5\170927_070940759_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record024\Camera 5\170927_070940759_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record016\Camera 5\170927_065837824_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record016\Camera 5\170927_065837824_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record013\Camera 6\171206_060519123_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record013\Camera 6\171206_060519123_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record012\Camera 5\171206_055835819_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record012\Camera 5\171206_055835819_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record027\Camera 6\171206_033229586_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record027\Camera 6\171206_033229586_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record027\Camera 6\171206_033233842_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record027\Camera 6\171206_033233842_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record027\Camera 5\171206_033420731_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record027\Camera 5\171206_033420731_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record029\Camera 5\170927_071614350_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record029\Camera 5\170927_071614350_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record022\Camera 6\170927_070551973_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record022\Camera 6\170927_070551973_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record025\Camera 6\171206_033004554_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record025\Camera 6\171206_033004554_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record026\Camera 6\171206_033131542_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record026\Camera 6\171206_033131542_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record012\Camera 5\171206_031326299_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record012\Camera 5\171206_031326299_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record020\Camera 6\171206_062126217_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record020\Camera 6\171206_062126217_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record019\Camera 6\171206_061825237_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record019\Camera 6\171206_061825237_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record015\Camera 6\170927_065608574_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record015\Camera 6\170927_065608574_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record013\Camera 6\171206_031438540_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record013\Camera 6\171206_031438540_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record014\Camera 5\171206_060857362_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record014\Camera 5\171206_060857362_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record012\Camera 5\171206_055756990_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record012\Camera 5\171206_055756990_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road02\ColorImage\Record020\Camera 5\170927_070227454_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road02\Label\Record020\Camera 5\170927_070227454_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record013\Camera 6\171206_060508249_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record013\Camera 6\171206_060508249_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record014\Camera 6\171206_060718413_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record014\Camera 6\171206_060718413_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record010\Camera 5\171206_031018201_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record010\Camera 5\171206_031018201_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record014\Camera 5\171206_031721802_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record014\Camera 5\171206_031721802_Camera_5_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road03\ColorImage\Record027\Camera 6\171206_033157440_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road03\Label\Record027\Camera 6\171206_033157440_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record011\Camera 6\171206_055612291_Camera_6.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record011\Camera 6\171206_055612291_Camera_6_bin.png
E:\数据集\车道线数据集\Imagedata\Image_data\ColorImage_road04\ColorImage\Record012\Camera 5\171206_055846068_Camera_5.jpg,E:\数据集\车道线数据集\Imagedata\Gray_Label\Label_road04\Label\Record012\Camera 5\171206_055846068_Camera_5_bin.png
